"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
2,68.0149,9081,68,9.081,9.07236,21701,21692,24248600,24237249,0,0,0,0,0.000921999,0.909091,16.116,0.297845,1.10901,68.0079,68.0079
2,69.0149,9535,69,9.081,9.0808,22601,22592,25383700,25372349,0,0,0,0,0.000885269,0.909091,15.8283,0.257678,1.11638,69.0079,69.0079
2,70.0149,10000,70,10,9.99081,23601,23591,26633700,26621200,0,0,0,0,0.000847781,0.909091,15.6304,0.160251,1.00076,70.0079,70.0079
2,71.0149,10000,71,10,10,24601,24591,27883700,27871200,0,0,0,0,0.000813306,0.909091,15.5035,0.137873,0.9985,71.0079,71.0079
2,72.0149,10000,72,10,10,25601,25591,29133700,29121200,0,0,0,0,0.000781525,0.909091,15.246,0.108717,1.0015,72.0079,72.0079
2,73.0149,10000,73,10,10,26601,26591,30383700,30371200,0,0,0,0,0.000752134,0.909091,15.1552,0.114876,1.00024,73.0079,73.0079
2,74.0149,10000,74,10,10,27601,27591,31633700,31621200,0,0,0,0,0.000724874,0.909091,15.0547,0.0696811,0.999759,74.0079,74.0079
2,75.0149,10000,75,10,10,28601,28591,32883700,32871200,0,0,0,0,0.000699521,0.909091,14.9978,0.0947933,0.9985,75.0079,75.0079
2,76.0149,10000,76,10,10,29601,29591,34133700,34121200,0,0,0,0,0.000675881,0.909091,14.9486,0.0599567,1.0015,76.0079,76.0079
2,77.0149,10000,77,10,10,30601,30591,35383700,35371200,0,0,0,0,0.000653787,0.909091,14.909,0.156334,1.00174,77.0079,77.0079
2,78.0149,10000,78,10,10,31601,31591,36633700,36621200,0,0,0,0,0.000633092,0.909091,14.8847,0.0774779,0.998261,78.0079,78.0079
2,79.0149,10000,79,10,10,32601,32591,37883700,37871200,0,0,0,0,0.00113528,0.948718,16.5662,0.0114567,0.9985,79.0079,79.0079
2,80.0149,10000,80,10,10,33601,33591,39133700,39121200,0,0,0,0,0.00110149,0.948718,16.3161,0.128937,1.003,80.0079,80.0079
2,81.0149,10000,81,10,10,34601,34591,40383700,40371200,0,0,0,0,0.00112746,0.95122,16.3795,0.0697411,0.9985,81.0079,81.0079
2,82.0149,10000,82,10,10,35601,35591,41633700,41621200,0,0,0,0,0.00109578,0.95122,16.1691,0.144094,1.00174,82.0079,82.0079
2,83.0149,10000,83,10,10,36601,36591,42883700,42871200,0,0,0,0,0.00112049,0.953488,16.2791,0.0343501,0.996759,83.0079,83.0079
2,84.0149,10000,84,10,10,37601,37591,44133700,44121200,0,0,0,0,0.00138331,0.962963,17.399,0.123236,1.00024,84.0079,84.0079
2,85.0149,10000,85,10,10,38601,38591,45383700,45371200,0,0,0,0,0.0014252,0.964912,17.5473,0.0343111,1.00126,85.0079,85.0079
2,86.0149,10000,86,10,10,39601,39591,46633700,46621200,0,0,0,0,0.00164179,0.970149,17.8779,0.0623404,1,86.0079,86.0079
2,87.0149,10000,87,10,9.9896,40601,40590,47883700,47869900,0,0,0,0.001,0.00258684,0.972222,19.0623,0.518507,1.00099,87.0079,87.0079
2,88.0149,10000,88,10,10,41601,41591,49133700,49121200,0,0,0,0,0.00271693,0.974138,19.4275,0.110598,0.999008,88.0079,88.0079
2,89.0149,9355,89,10,10,42601,42591,50383700,50371200,0,0,0,0,0.00284098,0.975806,19.5017,0.170209,1.00024,89.0079,89.0079
2,90.0149,9355,90,10,10,43601,43591,51633700,51621200,0,0,0,0,0.00284462,0.976378,19.2614,0.222137,0.999998,90.0079,90.0079
2,91.0149,9823,91,10,10,44601,44591,52883700,52871200,0,0,0,0,0.00278083,0.976378,18.7288,0.130235,0.9985,91.0079,91.0079
2,92.0149,10000,92,10,10,45601,45591,54133700,54121200,0,0,0,0,0.00271984,0.976378,18.3092,0.0944683,1.00126,92.0079,92.0079
2,93.0149,10000,93,10,9.7144,46601,46562,55383700,55335500,4,0,8.58996e-05,0.00512295,0.00393024,0.924242,20.4131,1.09134,1.0196,93.0079,93.0079
2,94.0149,10000,94,10,10.2376,47601,47587,56633700,56616000,4,0,8.40495e-05,0,0.00434993,0.92,21.9266,0.0597977,0.985338,94.0079,94.0079
2,95.0149,10000,95,10,10,48601,48587,57883700,57866000,4,0,8.23198e-05,0,0.0042604,0.92,21.0007,0.145687,1,95.0079,95.0079
2,96.0149,10000,96,10,10,49601,49587,59133700,59116000,4,0,8.06598e-05,0,0.00443665,0.92437,20.8961,0.0853049,1,96.0079,96.0079
2,97.0149,10000,97,10,10,50601,50587,60383700,60366000,4,0,7.90654e-05,0,0.00442802,0.92562,20.4556,0.123328,1,97.0079,97.0079
2,98.0149,10000,98,10,10,51601,51587,61633700,61616000,4,0,7.75329e-05,0,0.00445849,0.927419,20.4477,0.0707792,0.998741,98.0079,98.0079
2,99.0149,10000,99,10,10,52601,52587,62883700,62866000,4,0,7.60586e-05,0,0.0044878,0.929134,20.2748,0.179732,1.003,99.0079,99.0079
2,100.015,10000,100,10,10,53601,53587,64133700,64116000,4,0,7.46394e-05,0,0.00440405,0.929134,19.5411,0.217512,0.998502,100.008,100.008
2,101.015,10000,101,10,10,54601,54587,65383700,65366000,4,0,7.32722e-05,0,0.00457985,0.932836,20.1898,0.0279751,0.998259,101.008,101.008
2,102.015,10000,102,10,10,55601,55587,66633700,66616000,4,0,7.19541e-05,0,0.00449745,0.932836,19.5052,0.0257679,1,102.008,102.008
2,103.015,10000,103,10,10,56601,56587,67883700,67866000,4,0,7.06826e-05,0,0.00447099,0.933579,19.3068,0.118716,1.00174,103.008,103.008
2,104.015,10000,104,10,10,57601,57587,69133700,69116000,4,0,6.94553e-05,0,0.00439335,0.933579,18.7463,0.0802426,0.998259,104.008,104.008
2,105.015,10000,105,10,10,58601,58587,70383700,70366000,4,0,6.82699e-05,0,0.00442078,0.935018,18.8407,0.130501,1.00324,105.008,105.008
2,106.015,10000,106,10,10,59601,59587,71633700,71616000,4,0,6.71242e-05,0,0.00434659,0.935018,18.3282,0.110602,0.996998,106.008,106.008
2,107.015,10000,107,10,10,60601,60587,72883700,72866000,4,0,6.60164e-05,0,0.00427484,0.935018,17.8452,0.0450778,0.999761,107.008,107.008
2,108.015,10000,108,10,10,61601,61587,74133700,74116000,4,0,6.49446e-05,0,0.00420543,0.935018,17.4345,0.137352,1.0015,108.008,108.008
2,109.015,10000,109,10,10,62601,62587,75383700,75366000,4,0,6.3907e-05,0,0.00413824,0.935018,17.0742,0.166433,0.9985,109.008,109.008
2,110.015,10000,110,10,10,63601,63587,76633700,76616000,4,0,6.2902e-05,0,0.00413607,0.935943,17.4579,0.0968775,1.0015,110.008,110.008
2,111.015,10000,111,10,10,64601,64587,77883700,77866000,4,0,6.19281e-05,0,0.00407203,0.935943,17.0712,0.10487,1,111.008,111.008
2,112.015,10000,112,10,10,65601,65587,79133700,79116000,4,0,6.0984e-05,0,0.00400994,0.935943,16.7309,0.0822923,0.9985,112.008,112.008
2,113.015,10000,113,10,10,66601,66587,80383700,80366000,4,0,6.00682e-05,0,0.00394972,0.935943,16.4469,0.20265,1.00024,113.008,113.008
2,114.015,10000,114,10,9.9728,67601,67584,81633700,81612600,4,0,5.91821e-05,0,0.00390625,0.93617,16.4811,0.0165723,1.00427,114.008,114.008
2,115.015,10000,115,10,10.0272,68601,68587,82883700,82866000,4,0,5.83167e-05,0,0.00441775,0.935185,17.8026,0.0392264,0.997012,115.008,115.008
2,116.015,10000,116,10,10,69601,69587,84133700,84116000,4,0,5.74787e-05,0,0.00435426,0.935185,17.4173,0.0455147,1,116.008,116.008
2,117.015,10000,117,10,10,70601,70587,85383700,85366000,4,0,5.66644e-05,0,0.00429258,0.935185,17.1327,0.0236645,0.9985,117.008,117.008
2,118.015,10000,118,10,10,71601,71587,86633700,86616000,4,0,5.58729e-05,0,0.00423261,0.935185,16.7913,0.00932394,1,118.008,118.008
2,119.015,10000,119,10,10,72601,72587,87883700,87866000,4,0,5.51032e-05,0,0.0041743,0.935185,16.5359,0.175188,1.00174,119.008,119.008
2,120.015,10000,120,10,10,73601,73587,89133700,89116000,4,0,5.43545e-05,0,0.00413116,0.935385,16.6347,0.0702887,0.999758,120.008,120.008
2,121.015,10000,121,10,10,74601,74587,90383700,90366000,4,0,5.36258e-05,0,0.00418303,0.923077,17.4281,0.0486582,0.9985,121.008,121.008
2,122.015,10000,122,10,10,75601,75587,91633700,91616000,4,0,5.29164e-05,0,0.00412769,0.923077,17.0539,0.0534673,1.0015,122.008,122.008
2,123.015,10000,123,10,9.4624,76601,76533,92883700,92798800,4,0,5.22623e-05,0.00421053,0.00420734,0.914773,18.0533,0.781777,1.00766,123.008,123.008
2,124.015,10000,124,10,10.5,77601,77587,94133700,94116000,4,0,5.15524e-05,0,0.00429196,0.917355,18.4764,0.0977435,0.993129,124.008,124.008
2,125.015,10000,125,10,10,78601,78587,95383700,95366000,4,0,5.08964e-05,0,0.00486085,0.898824,18.5789,0.189045,0.998739,125.008,125.008
2,126.015,10000,126,10,10,79601,79587,96633700,96616000,4,0,5.02569e-05,0,0.00482491,0.899297,18.4505,0.0992707,1.00126,126.008,126.008
2,127.015,10000,127,10,10,80601,80587,97883700,97866000,4,0,4.96333e-05,0,0.00491394,0.90205,18.7796,0.00769966,0.9985,127.008,127.008
2,128.015,10000,128,10,9.9936,81601,81586,99133700,99115200,5,0,6.12813e-05,0.001,0.00519697,0.904051,19.7853,0.0450814,1.00274,128.008,128.008
2,129.015,10000,129,10,10,82601,82586,100383700,100365200,5,0,6.05393e-05,0,0.00513404,0.904051,19.176,0.230558,0.999759,129.008,129.008
2,130.015,10000,130,10,9.8688,83601,83573,101633700,101598800,18,0,0.000215334,0.013,0.00711952,0.86357,23.1585,0.175928,1.01341,130.008,130.008
2,131.015,10000,131,10,10,84601,84573,102883700,102848800,18,0,0.000212789,0,0.00703534,0.86357,22.1051,0.0499056,0.998261,131.008,131.008
2,132.015,10000,132,10,10,85601,85573,104133700,104098800,18,0,0.000210302,0,0.0075608,0.870794,22.8184,0.0245407,1,132.008,132.008
2,133.015,10000,133,10,10,86601,86573,105383700,105348800,18,0,0.000207874,0,0.00747346,0.870794,21.7741,0.219976,1.00024,133.008,133.008
2,134.015,10000,134,10,10,87601,87573,106633700,106598800,18,0,0.000205501,0,0.00745664,0.871829,21.2321,0.0975566,1,134.008,134.008
2,135.015,10000,135,10,10,88601,88573,107883700,107848800,18,0,0.000203181,0,0.00737245,0.871829,20.4032,0.166099,0.999999,135.008,135.008
2,136.015,10000,136,10,10,89601,89573,109133700,109098800,18,0,0.000200913,0,0.00729014,0.871829,19.723,0.24906,1.0015,136.008,136.008
2,137.015,10000,137,10,10,90601,90573,110383700,110348800,18,0,0.000198695,0,0.00720965,0.871829,19.0672,0.0843106,0.998498,137.008,137.008
2,138.015,10000,138,10,10,91601,91573,111633700,111598800,18,0,0.000196526,0,0.00761141,0.875628,19.1392,0.0594279,1.00126,138.008,138.008
2,139.015,10000,139,10,10,92601,92573,112883700,112848800,18,0,0.000194403,0,0.00752919,0.875628,18.5503,0.0114262,0.9985,139.008,139.008
2,140.015,10000,140,10,10,93601,93573,114133700,114098800,18,0,0.000192326,0,0.00744873,0.875628,18.0817,0.353104,1.00174,140.008,140.008
2,141.015,10000,141,10,9.9728,94601,94570,115383700,115345400,18,0,0.000190299,0,0.0073702,0.875628,17.6333,0.192366,1.00126,141.008,141.008
2,142.015,10000,142,10,10.0272,95601,95573,116633700,116598800,18,0,0.000188302,0,0.00765907,0.873508,17.9952,0.0758111,0.998507,142.008,142.008
2,143.015,10000,143,10,10,96601,96573,117883700,117848800,18,0,0.000186353,0,0.00757976,0.873508,17.5879,0.144828,1.00024,143.008,143.008
2,144.015,10000,144,10,10,97601,97573,119133700,119098800,18,0,0.000184443,0,0.00750208,0.873508,17.2135,0.0503808,0.999758,144.008,144.008
2,145.015,10000,145,10,10,98601,98573,120383700,120348800,18,0,0.000182572,0,0.00742597,0.873508,16.8649,0.0877505,0.9985,145.008,145.008
2,146.015,10000,146,10,10,99601,99573,121633700,121598800,18,0,0.000180739,0,0.00735139,0.873508,16.5428,0.0771589,1.0015,146.008,146.008
