"run","time","lastAction","duration","fractionTxRate","fractionRxGoodput","txPackets","rxPackets","txBytes","rxBytes","lostPackets","oooPackets","lossRate","fractionLossRate","retransmissionRate","nackSuccessRate","rtt","interarrivalJitter","fractionAvInterarrivalDelay","timeCurrentReceiverReport","timeCurrentTransportFeedback"
37,121.01,0.806568,121,8.70576,8.7056,108296,106003,135301430,132421578,2284,0,0.0210921,0,0.0648095,0.524908,18.0483,0.0890077,1.10778,121.005,121.005
37,122.01,0.714342,122,8.70576,8.7056,109196,106903,136389630,133509778,2284,0,0.0209182,0,0.0642639,0.524908,17.6208,0.0169119,1.11111,122.005,122.005
37,123.01,0.803044,123,8.70576,8.7056,110096,107803,137477830,134597978,2284,0,0.0207472,0,0.0637274,0.524908,17.1873,0.185173,1.11111,123.005,123.005
37,124.01,0.809533,124,8.70576,8.7056,110996,108703,138566030,135686178,2284,0,0.020579,0,0.0631997,0.524908,16.8224,0.149058,1.11111,124.005,124.005
37,125.01,0.808716,125,8.70576,8.7056,111896,109603,139654230,136774378,2284,0,0.0204135,0,0.0626808,0.524908,16.4769,0.0702812,1.11111,125.005,125.005
37,126.01,0.809092,126,8.70576,8.7056,112796,110503,140742430,137862578,2284,0,0.0202506,0,0.0621703,0.524908,16.212,0.0836767,1.11111,126.005,126.005
37,127.01,0.807815,127,8.70576,8.7056,113696,111403,141830630,138950778,2284,0,0.0200902,0,0.061668,0.524908,15.9921,0.0680517,1.11278,127.005,127.005
37,128.01,0.807152,128,8.70576,8.7056,114596,112303,142918830,140038978,2284,0,0.0199325,0,0.0611738,0.524908,15.8185,0.0770106,1.11111,128.005,128.005
37,129.01,0.806588,129,8.70576,8.7056,115496,113203,144007030,141127178,2284,0,0.0197771,0,0.0606874,0.524908,15.6885,0.0960231,1.10944,129.005,129.005
37,130.01,0.805971,130,8.70576,8.7056,116396,114103,145095230,142215378,2284,0,0.0196242,0,0.0602088,0.524908,15.5409,0.0852628,1.11111,130.005,130.005
37,131.01,0.808254,131,8.70576,8.7056,117296,115003,146183430,143303578,2284,0,0.0194736,0,0.0597376,0.524908,15.348,0.108664,1.11111,131.005,131.005
37,132.01,0.813073,132,8.70576,8.7056,118196,115903,147271630,144391778,2284,0,0.0193253,0,0.0592737,0.524908,15.2206,0.204579,1.11111,132.005,132.005
37,133.01,0.813751,133,8.70576,8.7056,119096,116803,148359830,145479978,2284,0,0.0191793,0,0.058817,0.524908,15.0715,0.043477,1.11111,133.005,133.005
37,134.01,0.810423,134,8.70576,8.7056,119996,117703,149448030,146568178,2284,0,0.0190354,0,0.0583672,0.524908,14.9829,0.103564,1.11278,134.005,134.005
37,135.01,0.809514,135,8.70576,8.7056,120896,118603,150536230,147656378,2284,0,0.0188937,0,0.0579243,0.524908,14.8861,0.0294909,1.10944,135.005,135.005
37,136.01,0.807772,136,8.70576,8.7056,121796,119503,151624430,148744578,2284,0,0.0187541,0,0.0574881,0.524908,14.8388,0.080973,1.11111,136.005,136.005
37,137.01,0.806948,137,8.70576,8.7056,122696,120403,152712630,149832778,2284,0,0.0186165,0,0.0570584,0.524908,14.7644,0.050223,1.11111,137.005,137.005
37,138.01,0.807705,138,8.70576,8.7056,123596,121303,153800830,150920978,2284,0,0.0184809,0,0.056635,0.524908,14.7023,0.0296634,1.11111,138.005,138.005
37,139.01,0.806567,139,8.70576,8.7056,124496,122203,154889030,152009178,2284,0,0.0183473,0,0.0562179,0.524908,14.678,0.107858,1.11278,139.005,139.005
37,140.01,0.807403,140,8.70576,8.7056,125396,123103,155977230,153097378,2284,0,0.0182156,0,0.0558069,0.524908,14.7055,0.103203,1.10778,140.005,140.005
37,141.01,0.80391,141,8.70576,8.7056,126296,124003,157065430,154185578,2284,0,0.0180858,0,0.0554019,0.524908,14.6996,0.0867848,1.11444,141.005,141.005
37,142.01,0.805366,142,8.70576,8.7056,127196,124903,158153630,155273778,2284,0,0.0179578,0,0.0550027,0.524908,14.6457,0.0198534,1.10944,142.005,142.005
37,143.01,0.805938,143,8.70576,8.7056,128096,125803,159241830,156361978,2284,0,0.0178316,0,0.0546092,0.524908,14.6141,0.00180151,1.11111,143.005,143.005
37,144.01,0.804277,144,8.70576,8.7056,128996,126703,160330030,157450178,2284,0,0.0177072,0,0.0542213,0.524908,14.6321,0.132122,1.11111,144.005,144.005
37,145.01,0.806048,145,8.70576,8.7056,129896,127603,161418230,158538378,2284,0,0.0175845,0,0.0538389,0.524908,14.5866,0.104712,1.11111,145.005,145.005
37,146.01,0.808991,146,8.70576,8.7056,130796,128503,162506430,159626578,2284,0,0.0174635,0,0.0534618,0.524908,14.5699,0.171754,1.11111,146.005,146.005
37,147.01,0.810076,147,8.70576,8.7056,131696,129403,163594630,160714778,2284,0,0.0173442,0,0.05309,0.524908,14.5247,0.177846,1.11111,147.005,147.005
37,148.01,0.812227,148,8.70576,8.7056,132596,130303,164682830,161802978,2284,0,0.0172264,0,0.0527233,0.524908,14.4926,0.00207627,1.11111,148.005,148.005
37,149.01,0.80467,149,8.70576,8.7056,133496,131203,165771030,162891178,2284,0,0.0171103,0,0.0523616,0.524908,14.4908,0.195084,1.11111,149.005,149.005
37,150.01,0.810602,150,8.70576,8.53149,134396,132085,166859230,163957614,2293,0,0.0170638,0.02,0.0522694,0.5247,19.5364,0.319346,1.13719,150.005,150.005
37,151.01,0.50527,151,7.62529,7.64642,135197,132896,167813681,164924298,2293,0,0.0169614,0,0.0520783,0.525672,19.839,0.0031368,1.22935,151.005,151.005
37,152.01,0.809503,152,9.08561,9.05638,136096,133794,168947555,166056346,2293,0,0.0168495,0,0.0517288,0.525672,19.1726,0.0353147,1.11526,152.005,152.005
37,153.01,0.822132,153,9.08561,9.0856,136996,134694,170083255,167192046,2293,0,0.0167388,0,0.0513831,0.525672,18.5864,0.00448108,1.10944,153.005,153.005
37,154.01,0.821784,154,9.08561,9.0856,137896,135594,171218955,168327746,2293,0,0.0166296,0,0.0510421,0.525672,18.0473,0.0786869,1.11278,154.005,154.005
37,155.01,0.824342,155,9.08561,9.0856,138796,136494,172354655,169463446,2293,0,0.0165217,0,0.0507055,0.525672,17.5636,0.0538777,1.10944,155.005,155.005
37,156.01,0.824678,156,9.08561,9.0856,139696,137394,173490355,170599146,2293,0,0.0164153,0,0.0503734,0.525672,17.2161,0.0975709,1.11111,156.005,156.005
